Catalogue ID,Churchwell ID,l,b,Effective Radius (arcmin),Thickness (arcmin),Eccentricity,Position Angle (deg),Hit Rate,Dispersion (arcmin),Hierarchy Flag
MWP1G025300005300S,,25.3,0.53,0.43,,,,0.21,,
MWP1G028890-007900S,,28.89,-0.79,0.6,,,,0.21,,
MWP1G029270-003200S,,29.27,-0.32,0.34,,,,0.21,,
MWP1G033830-001600S,,33.83,-0.16,0.46,,,,0.21,,
MWP1G035820-008700S,,35.82,-0.87,0.48,,,,0.21,,
MWP1G040040000900S,,40.04,0.09,0.41,,,,0.21,,
MWP1G052470007400S,N109,52.47,0.74,0.51,,,,0.21,,
MWP1G296320-005500S,,296.32,-0.55,0.54,,,,0.21,,
MWP1G302260-004400S,,302.26,-0.44,0.33,,,,0.21,,
MWP1G302840-007100S,,302.84,-0.71,0.5,,,,0.21,,
MWP1G304170002600S,,304.17,0.26,0.36,,,,0.21,,
MWP1G304800005800S,,304.8,0.58,0.4,,,,0.21,,
MWP1G311760000900S,,311.76,0.09,0.44,,,,0.21,,
MWP1G316350-004000S,,316.35,-0.4,0.36,,,,0.21,,
MWP1G320460-007800S,,320.46,-0.78,0.5,,,,0.21,,
MWP1G324690002100S,,324.69,0.21,0.33,,,,0.21,,
MWP1G328070005800S,,328.07,0.58,0.57,,,,0.21,,
MWP1G328170-002000S,,328.17,-0.2,0.52,,,,0.21,,
MWP1G328900002300S,,328.9,0.23,0.33,,,,0.21,,
MWP1G328980002200S,,328.98,0.22,0.4,,,,0.21,,
MWP1G329560001800S,,329.56,0.18,0.35,,,,0.21,,
MWP1G331030001000S,,331.03,0.1,0.43,,,,0.21,,
MWP1G331140-004800S,,331.14,-0.48,0.37,,,,0.21,,
MWP1G331430-003700S,,331.43,-0.37,0.43,,,,0.21,,
MWP1G331930000600S,,331.93,0.06,0.46,,,,0.21,,
MWP1G332770-003100S,,332.77,-0.31,0.39,,,,0.21,,
MWP1G334620-001800S,,334.62,-0.18,0.35,,,,0.21,,
MWP1G336550-002100S,,336.55,-0.21,0.42,,,,0.21,,
MWP1G337040000000S,,337.04,0.0,0.46,,,,0.21,,
MWP1G337280-008600S,,337.28,-0.86,0.5,,,,0.21,,
MWP1G337710-000600S,,337.71,-0.06,0.5,,,,0.21,,
MWP1G338550-002200S,,338.55,-0.22,0.36,,,,0.21,,
MWP1G339010004400S,,339.01,0.44,0.69,,,,0.21,,
MWP1G341600000700S,,341.6,0.07,0.6,,,,0.21,,
MWP1G346140-001300S,,346.14,-0.13,0.34,,,,0.21,,
MWP1G349500001200S,,349.5,0.12,0.43,,,,0.21,,
MWP1G356430-001400S,,356.43,-0.14,0.34,,,,0.21,,
MWP1G358510-003700S,,358.51,-0.37,0.43,,,,0.21,,
MWP1G003390008900S,,3.39,0.89,0.42,,,,0.2,,
MWP1G005400-002700S,,5.4,-0.27,0.57,,,,0.2,,
MWP1G010320-002300S,,10.32,-0.23,0.37,,,,0.2,,
MWP1G013130000600S,,13.13,0.06,0.58,,,,0.2,,
MWP1G017580000900S,,17.58,0.09,0.45,,,,0.2,,
MWP1G018760002700S,,18.76,0.27,0.33,,,,0.2,,
MWP1G024150-000100S,,24.15,-0.01,0.46,,,,0.2,,
MWP1G024170004000S,,24.17,0.4,0.46,,,,0.2,,
MWP1G024440002500S,,24.44,0.25,0.32,,,,0.2,,
MWP1G026910001100S,,26.91,0.11,0.41,,,,0.2,,
MWP1G029370-003200S,,29.37,-0.32,0.65,,,,0.2,,
MWP1G032110-003700S,,32.11,-0.37,0.53,,,,0.2,,
MWP1G032580-000700S,,32.58,-0.07,0.5,,,,0.2,,
MWP1G038860-005200S,,38.86,-0.52,0.43,,,,0.2,,
MWP1G045120-001200S,,45.12,-0.12,0.4,,,,0.2,,
MWP1G049540002100S,,49.54,0.21,0.53,,,,0.2,,
MWP1G052330000100S,N109,52.33,0.01,0.56,,,,0.2,,
MWP1G301750002800S,,301.75,0.28,0.46,,,,0.2,,
MWP1G304170-008800S,,304.17,-0.88,0.49,,,,0.2,,
MWP1G305730-002300S,,305.73,-0.23,0.35,,,,0.2,,
MWP1G306130001400S,,306.13,0.14,0.42,,,,0.2,,
MWP1G307310001700S,,307.31,0.17,0.4,,,,0.2,,
MWP1G307450-008500S,,307.45,-0.85,0.38,,,,0.2,,
MWP1G308390003500S,,308.39,0.35,0.34,,,,0.2,,
MWP1G315870-003200S,,315.87,-0.32,0.48,,,,0.2,,
MWP1G323100-003400S,,323.1,-0.34,0.36,,,,0.2,,
MWP1G327240004500S,,327.24,0.45,0.37,,,,0.2,,
MWP1G327980000000S,,327.98,0.0,0.38,,,,0.2,,
MWP1G338890-006000S,,338.89,-0.6,0.33,,,,0.2,,
MWP1G344830-005400S,S13,344.83,-0.54,0.33,,,,0.2,,
MWP1G349050000900S,,349.05,0.09,0.49,,,,0.2,,
MWP1G349070-000200S,,349.07,-0.02,0.33,,,,0.2,,
MWP1G358770001100S,,358.77,0.11,0.38,,,,0.2,,
MWP1G000310-001900S,,0.31,-0.19,0.42,,,,0.19,,
MWP1G005590-003800S,,5.59,-0.38,0.44,,,,0.19,,
MWP1G009710-002200S,,9.71,-0.22,0.39,,,,0.19,,
MWP1G010000-007900S,,10.0,-0.79,0.5,,,,0.19,,
MWP1G010620-003300S,N2,10.62,-0.33,0.36,,,,0.19,,
MWP1G012640001000S,,12.64,0.1,0.47,,,,0.19,,
MWP1G012880004900S,,12.88,0.49,0.39,,,,0.19,,
MWP1G012960-003600S,,12.96,-0.36,0.45,,,,0.19,,
MWP1G016840-000200S,,16.84,-0.02,0.41,,,,0.19,,
MWP1G028140003300S,,28.14,0.33,0.38,,,,0.19,,
MWP1G029950-007900S,,29.95,-0.79,0.45,,,,0.19,,
MWP1G030880-002400S,,30.88,-0.24,0.44,,,,0.19,,
MWP1G032510008400S,,32.51,0.84,0.38,,,,0.19,,
MWP1G033110-000900S,N59,33.11,-0.09,0.37,,,,0.19,,
MWP1G033640-002300S,,33.64,-0.23,0.58,,,,0.19,,
MWP1G040400000800S,,40.4,0.08,0.57,,,,0.19,,
MWP1G045540000000S,,45.54,0.0,0.48,,,,0.19,,
MWP1G046200005300S,,46.2,0.53,0.41,,,,0.19,,
MWP1G049490-002600S,,49.49,-0.26,0.37,,,,0.19,,
MWP1G050240-004900S,,50.24,-0.49,0.49,,,,0.19,,
MWP1G296460-006600S,,296.46,-0.66,0.38,,,,0.19,,
MWP1G298510-005100S,,298.51,-0.51,0.5,,,,0.19,,
MWP1G305600000200S,,305.6,0.02,0.41,,,,0.19,,
MWP1G305780-002500S,,305.78,-0.25,0.36,,,,0.19,,
MWP1G307660-003800S,,307.66,-0.38,0.5,,,,0.19,,
MWP1G308070-004300S,,308.07,-0.43,0.44,,,,0.19,,
MWP1G312540000600S,,312.54,0.06,0.65,,,,0.19,,
MWP1G316040-002200S,,316.04,-0.22,0.42,,,,0.19,,
MWP1G319240-003300S,,319.24,-0.33,0.34,,,,0.19,,
MWP1G319560-005200S,,319.56,-0.52,0.33,,,,0.19,,
MWP1G319940-001700S,,319.94,-0.17,0.52,,,,0.19,,
MWP1G327980-000100S,,327.98,-0.01,0.39,,,,0.19,,
MWP1G328350-004900S,,328.35,-0.49,0.41,,,,0.19,,
MWP1G328580-001400S,,328.58,-0.14,0.57,,,,0.19,,
MWP1G329470002300S,,329.47,0.23,0.33,,,,0.19,,
MWP1G333960-002500S,,333.96,-0.25,0.62,,,,0.19,,
MWP1G335290-001600S,,335.29,-0.16,0.7,,,,0.19,,
MWP1G335820-001800S,,335.82,-0.18,0.34,,,,0.19,,
MWP1G336810004600S,,336.81,0.46,0.59,,,,0.19,,
MWP1G337190000300S,,337.19,0.03,0.4,,,,0.19,,
MWP1G341130-003500S,,341.13,-0.35,0.45,,,,0.19,,
MWP1G342030-000700S,,342.03,-0.07,0.47,,,,0.19,,
MWP1G349330000200S,,349.33,0.02,0.82,,,,0.19,,
MWP1G349890002400S,,349.89,0.24,0.51,,,,0.19,,
MWP1G350960-003800S,,350.96,-0.38,0.36,,,,0.19,,
MWP1G352520-001600S,,352.52,-0.16,0.53,,,,0.19,,
MWP1G354420000300S,,354.42,0.03,0.52,,,,0.19,,
MWP1G355620001500S,,355.62,0.15,0.4,,,,0.19,,
MWP1G356390005400S,,356.39,0.54,0.46,,,,0.19,,
MWP1G000530001800S,,0.53,0.18,0.5,,,,0.18,,
MWP1G007370-001100S,,7.37,-0.11,0.47,,,,0.18,,
MWP1G007370-001200S,,7.37,-0.12,0.51,,,,0.18,,
MWP1G010960000100S,,10.96,0.01,0.54,,,,0.18,,
MWP1G012790-002200S,,12.79,-0.22,0.46,,,,0.18,,
MWP1G012920004900S,,12.92,0.49,0.39,,,,0.18,,
MWP1G014870000600S,,14.87,0.06,0.41,,,,0.18,,
MWP1G016310-007500S,,16.31,-0.75,0.45,,,,0.18,,
MWP1G016360-002000S,N18,16.36,-0.2,0.34,,,,0.18,,
MWP1G017980001300S,,17.98,0.13,0.37,,,,0.18,,
MWP1G023070003800S,,23.07,0.38,0.39,,,,0.18,,
MWP1G023840-000400S,,23.84,-0.04,0.44,,,,0.18,,
MWP1G023980-001100S,,23.98,-0.11,0.47,,,,0.18,,
MWP1G029850005500S,,29.85,0.55,0.32,,,,0.18,,
MWP1G030690-003700S,,30.69,-0.37,0.42,,,,0.18,,
MWP1G030970002100S,,30.97,0.21,0.33,,,,0.18,,
MWP1G036880005000S,,36.88,0.5,0.5,,,,0.18,,
MWP1G037300-000900S,,37.3,-0.09,0.42,,,,0.18,,
MWP1G038260006200S,,38.26,0.62,0.37,,,,0.18,,
MWP1G039730-003900S,,39.73,-0.39,0.57,,,,0.18,,
MWP1G040740001600S,,40.74,0.16,0.53,,,,0.18,,
MWP1G041150-008900S,,41.15,-0.89,0.43,,,,0.18,,
MWP1G042180002800S,,42.18,0.28,0.36,,,,0.18,,
MWP1G042640-002000S,,42.64,-0.2,0.49,,,,0.18,,
MWP1G044810001000S,,44.81,0.1,0.4,,,,0.18,,
MWP1G050520003400S,,50.52,0.34,0.35,,,,0.18,,
MWP1G052210007200S,N109,52.21,0.72,0.46,,,,0.18,,
MWP1G296250-008700S,,296.25,-0.87,0.49,,,,0.18,,
MWP1G300510000700S,,300.51,0.07,0.33,,,,0.18,,
MWP1G308220-008600S,,308.22,-0.86,0.4,,,,0.18,,
MWP1G308260-003800S,,308.26,-0.38,0.41,,,,0.18,,
MWP1G308920-002400S,,308.92,-0.24,0.42,,,,0.18,,
MWP1G311840-002200S,,311.84,-0.22,0.47,,,,0.18,,
MWP1G312390001700S,,312.39,0.17,0.39,,,,0.18,,
MWP1G316100-007100S,,316.1,-0.71,0.39,,,,0.18,,
MWP1G316120003600S,,316.12,0.36,0.37,,,,0.18,,
MWP1G320430001200S,S92,320.43,0.12,0.34,,,,0.18,,
MWP1G321750-004800S,,321.75,-0.48,0.44,,,,0.18,,
MWP1G322420002100S,,322.42,0.21,0.57,,,,0.18,,
MWP1G323220001900S,,323.22,0.19,0.43,,,,0.18,,
MWP1G324480-002300S,,324.48,-0.23,0.55,,,,0.18,,
MWP1G324980-003300S,,324.98,-0.33,0.4,,,,0.18,,
MWP1G325910000500S,,325.91,0.05,0.38,,,,0.18,,
MWP1G328240-005500S,,328.24,-0.55,0.37,,,,0.18,,
MWP1G332810005800S,,332.81,0.58,0.53,,,,0.18,,
MWP1G332990-007000S,,332.99,-0.7,0.33,,,,0.18,,
MWP1G333900-000100S,,333.9,-0.01,0.34,,,,0.18,,
MWP1G337000-000300S,,337.0,-0.03,0.4,,,,0.18,,
MWP1G337310-002000S,,337.31,-0.2,0.36,,,,0.18,,
MWP1G337370-004000S,,337.37,-0.4,0.4,,,,0.18,,
MWP1G338480000400S,,338.48,0.04,0.49,,,,0.18,,
MWP1G340450-005600S,,340.45,-0.56,0.45,,,,0.18,,
MWP1G345990001000S,,345.99,0.1,0.39,,,,0.18,,
MWP1G346140-001400S,,346.14,-0.14,0.32,,,,0.18,,
MWP1G346340002600S,,346.34,0.26,0.54,,,,0.18,,
MWP1G349810000400S,,349.81,0.04,0.33,,,,0.18,,
MWP1G354390-004400S,,354.39,-0.44,0.42,,,,0.18,,
MWP1G355260-002400S,,355.26,-0.24,0.48,,,,0.18,,
MWP1G005070-000400S,,5.07,-0.04,0.42,,,,0.17,,
MWP1G008390-000100S,,8.39,-0.01,0.35,,,,0.17,,
MWP1G009400-000900S,,9.4,-0.09,0.52,,,,0.17,,
MWP1G009470-008500S,,9.47,-0.85,0.42,,,,0.17,,
MWP1G010230001000S,,10.23,0.1,0.47,,,,0.17,,
MWP1G012140-000400S,,12.14,-0.04,0.34,,,,0.17,,
MWP1G013710-000800S,,13.71,-0.08,0.42,,,,0.17,,
MWP1G014110-005700S,,14.11,-0.57,0.37,,,,0.17,,
MWP1G017560001600S,,17.56,0.16,0.47,,,,0.17,,
MWP1G019220-006400S,N24,19.22,-0.64,0.35,,,,0.17,,
MWP1G020050001900S,,20.05,0.19,0.37,,,,0.17,,
MWP1G020230000800S,,20.23,0.08,0.32,,,,0.17,,
MWP1G020480-006900S,,20.48,-0.69,0.57,,,,0.17,,
MWP1G026480-006400S,,26.48,-0.64,0.48,,,,0.17,,
MWP1G027770000500S,,27.77,0.05,0.32,,,,0.17,,
MWP1G028730-002300S,,28.73,-0.23,0.56,,,,0.17,,
MWP1G028880-000200S,,28.88,-0.02,0.37,,,,0.17,,
MWP1G029340-003300S,,29.34,-0.33,0.46,,,,0.17,,
MWP1G030380001100S,,30.38,0.11,0.63,,,,0.17,,
MWP1G030500006200S,,30.5,0.62,0.43,,,,0.17,,
MWP1G031730007000S,,31.73,0.7,0.44,,,,0.17,,
MWP1G032760-001500S,,32.76,-0.15,0.53,,,,0.17,,
MWP1G033260000600S,,33.26,0.06,0.45,,,,0.17,,
MWP1G033990000000S,,33.99,0.0,0.35,,,,0.17,,
MWP1G034020002300S,,34.02,0.23,0.36,,,,0.17,,
MWP1G034050001400S,,34.05,0.14,0.53,,,,0.17,,
MWP1G034210001200S,,34.21,0.12,0.39,,,,0.17,,
MWP1G035570000700S,,35.57,0.07,0.46,,,,0.17,,
MWP1G036790-002000S,,36.79,-0.2,0.49,,,,0.17,,
MWP1G040220-004800S,,40.22,-0.48,0.37,,,,0.17,,
MWP1G041250002800S,,41.25,0.28,0.42,,,,0.17,,
MWP1G044110004300S,,44.11,0.43,0.35,,,,0.17,,
MWP1G044870002000S,,44.87,0.2,0.34,,,,0.17,,
MWP1G044960-005300S,,44.96,-0.53,0.37,,,,0.17,,
MWP1G045940-005300S,,45.94,-0.53,0.32,,,,0.17,,
MWP1G047270003500S,,47.27,0.35,0.43,,,,0.17,,
MWP1G052120-004400S,,52.12,-0.44,0.39,,,,0.17,,
MWP1G052200007200S,N109,52.2,0.72,0.37,,,,0.17,,
MWP1G053920-000700S,,53.92,-0.07,0.38,,,,0.17,,
MWP1G298530-005100S,,298.53,-0.51,0.32,,,,0.17,,
MWP1G299610001700S,,299.61,0.17,0.38,,,,0.17,,
MWP1G302250000100S,,302.25,0.01,0.41,,,,0.17,,
MWP1G303450-005500S,,303.45,-0.55,0.37,,,,0.17,,
MWP1G304290-003000S,,304.29,-0.3,0.44,,,,0.17,,
MWP1G304690002400S,,304.69,0.24,0.45,,,,0.17,,
MWP1G307480-008100S,,307.48,-0.81,0.34,,,,0.17,,
MWP1G311470-002000S,,311.47,-0.2,0.46,,,,0.17,,
MWP1G313570001300S,,313.57,0.13,0.57,,,,0.17,,
MWP1G316460-000600S,,316.46,-0.06,0.52,,,,0.17,,
MWP1G318700-003700S,,318.7,-0.37,0.35,,,,0.17,,
MWP1G320680004400S,,320.68,0.44,0.42,,,,0.17,,
MWP1G322700-003300S,,322.7,-0.33,0.36,,,,0.17,,
MWP1G322710-003300S,,322.71,-0.33,0.41,,,,0.17,,
MWP1G326640001400S,,326.64,0.14,0.64,,,,0.17,,
MWP1G329420-001600S,,329.42,-0.16,0.6,,,,0.17,,
MWP1G330350-002400S,,330.35,-0.24,0.42,,,,0.17,,
MWP1G330880-004500S,S66,330.88,-0.45,0.35,,,,0.17,,
MWP1G331130-004800S,S66,331.13,-0.48,0.33,,,,0.17,,
MWP1G332160002600S,,332.16,0.26,0.32,,,,0.17,,
MWP1G332730-000300S,,332.73,-0.03,0.37,,,,0.17,,
MWP1G334850000600S,,334.85,0.06,0.43,,,,0.17,,
MWP1G335360001100S,,335.36,0.11,0.6,,,,0.17,,
MWP1G335980000900S,,335.98,0.09,0.46,,,,0.17,,
MWP1G337280-001600S,,337.28,-0.16,0.51,,,,0.17,,
MWP1G337780-005100S,,337.78,-0.51,0.32,,,,0.17,,
MWP1G339150-005000S,,339.15,-0.5,0.53,,,,0.17,,
MWP1G344770-002200S,,344.77,-0.22,0.41,,,,0.17,,
MWP1G346230-003200S,,346.23,-0.32,0.53,,,,0.17,,
MWP1G347310002800S,,347.31,0.28,0.49,,,,0.17,,
MWP1G350280001100S,,350.28,0.11,0.32,,,,0.17,,
MWP1G351750-005800S,,351.75,-0.58,0.43,,,,0.17,,
MWP1G352340-004500S,,352.34,-0.45,0.49,,,,0.17,,
MWP1G353010-000400S,,353.01,-0.04,0.46,,,,0.17,,
MWP1G355540-005300S,,355.54,-0.53,0.38,,,,0.17,,
MWP1G356090002900S,,356.09,0.29,0.36,,,,0.17,,
MWP1G356890-001600S,,356.89,-0.16,0.34,,,,0.17,,
MWP1G358090-004300S,,358.09,-0.43,0.82,,,,0.17,,
MWP1G358370-004700S,,358.37,-0.47,0.5,,,,0.17,,
MWP1G358720-001300S,,358.72,-0.13,0.36,,,,0.17,,
MWP1G000400004100S,,0.4,0.41,0.32,,,,0.16,,
MWP1G002080-005800S,,2.08,-0.58,0.36,,,,0.16,,
MWP1G004000003400S,,4.0,0.34,0.46,,,,0.16,,
MWP1G004390-003600S,,4.39,-0.36,0.37,,,,0.16,,
MWP1G007350000400S,,7.35,0.04,0.57,,,,0.16,,
MWP1G010480000700S,,10.48,0.07,0.35,,,,0.16,,
MWP1G010930000500S,,10.93,0.05,0.33,,,,0.16,,
MWP1G011770-000400S,,11.77,-0.04,0.42,,,,0.16,,
MWP1G012590-000900S,,12.59,-0.09,0.4,,,,0.16,,
MWP1G013330-000100S,,13.33,-0.01,0.32,,,,0.16,,
MWP1G013430-007400S,,13.43,-0.74,0.42,,,,0.16,,
MWP1G014100000900S,,14.1,0.09,0.68,,,,0.16,,
MWP1G015080-001200S,,15.08,-0.12,0.6,,,,0.16,,
MWP1G015180-001500S,,15.18,-0.15,0.44,,,,0.16,,
MWP1G019700-002700S,,19.7,-0.27,0.37,,,,0.16,,
MWP1G019860-004800S,,19.86,-0.48,0.5,,,,0.16,,
MWP1G020330002500S,,20.33,0.25,0.45,,,,0.16,,
MWP1G020970-000700S,,20.97,-0.07,0.32,,,,0.16,,
MWP1G023340-003300S,,23.34,-0.33,0.34,,,,0.16,,
MWP1G023880-003500S,,23.88,-0.35,0.61,,,,0.16,,
MWP1G025550002300S,,25.55,0.23,0.34,,,,0.16,,
MWP1G026720003100S,,26.72,0.31,0.44,,,,0.16,,
MWP1G027180002700S,,27.18,0.27,0.32,,,,0.16,,
MWP1G027980-004600S,,27.98,-0.46,0.36,,,,0.16,,
MWP1G028160-000300S,,28.16,-0.03,0.54,,,,0.16,,
MWP1G029890-007800S,,29.89,-0.78,0.45,,,,0.16,,
MWP1G030210003300S,,30.21,0.33,0.35,,,,0.16,,
MWP1G031320-001600S,,31.32,-0.16,0.65,,,,0.16,,
MWP1G031920001900S,,31.92,0.19,0.44,,,,0.16,,
MWP1G033290-000200S,N59,33.29,-0.02,0.37,,,,0.16,,
MWP1G033420000000S,,33.42,0.0,0.48,,,,0.16,,
MWP1G033490-000100S,,33.49,-0.01,0.34,,,,0.16,,
MWP1G035950-001500S,,35.95,-0.15,0.42,,,,0.16,,
MWP1G036580-005000S,,36.58,-0.5,0.4,,,,0.16,,
MWP1G036840001200S,,36.84,0.12,0.32,,,,0.16,,
MWP1G037470-001000S,,37.47,-0.1,0.36,,,,0.16,,
MWP1G039540-003700S,,39.54,-0.37,0.65,,,,0.16,,
MWP1G040220-000200S,,40.22,-0.02,0.6,,,,0.16,,
MWP1G042120005100S,,42.12,0.51,0.35,,,,0.16,,
MWP1G042130005200S,,42.13,0.52,0.39,,,,0.16,,
MWP1G045540-000100S,,45.54,-0.01,0.35,,,,0.16,,
MWP1G048530-006400S,,48.53,-0.64,0.42,,,,0.16,,
MWP1G048790001200S,,48.79,0.12,0.4,,,,0.16,,
MWP1G049380-001700S,,49.38,-0.17,0.42,,,,0.16,,
MWP1G049440-000300S,,49.44,-0.03,0.34,,,,0.16,,
MWP1G053650-000500S,,53.65,-0.05,0.51,,,,0.16,,
MWP1G298270003000S,,298.27,0.3,0.32,,,,0.16,,
MWP1G304590002700S,,304.59,0.27,0.38,,,,0.16,,
MWP1G308790-002400S,,308.79,-0.24,0.55,,,,0.16,,
MWP1G309940-004300S,,309.94,-0.43,0.44,,,,0.16,,
MWP1G310890000100S,,310.89,0.01,0.66,,,,0.16,,
MWP1G311890-002600S,,311.89,-0.26,0.34,,,,0.16,,
MWP1G313470000600S,S122,313.47,0.06,0.36,,,,0.16,,
MWP1G317460-005300S,,317.46,-0.53,0.39,,,,0.16,,
MWP1G317530-005300S,,317.53,-0.53,0.32,,,,0.16,,
MWP1G317920-003400S,,317.92,-0.34,0.37,,,,0.16,,
MWP1G319220001600S,,319.22,0.16,0.47,,,,0.16,,
MWP1G319380-003000S,,319.38,-0.3,0.38,,,,0.16,,
MWP1G320330-001800S,,320.33,-0.18,0.38,,,,0.16,,
MWP1G320600-002100S,,320.6,-0.21,0.65,,,,0.16,,
MWP1G321570-008200S,,321.57,-0.82,0.39,,,,0.16,,
MWP1G324480-002500S,,324.48,-0.25,0.32,,,,0.16,,
MWP1G326540001700S,,326.54,0.17,0.45,,,,0.16,,
MWP1G326580-000800S,,326.58,-0.08,0.51,,,,0.16,,
MWP1G327880001500S,,327.88,0.15,0.45,,,,0.16,,
MWP1G328290-005400S,,328.29,-0.54,0.47,,,,0.16,,
MWP1G329390-004700S,,329.39,-0.47,0.34,,,,0.16,,
MWP1G329770-005000S,,329.77,-0.5,0.33,,,,0.16,,
MWP1G330290005000S,,330.29,0.5,0.43,,,,0.16,,
MWP1G331620005200S,,331.62,0.52,0.61,,,,0.16,,
MWP1G332770-003000S,,332.77,-0.3,0.37,,,,0.16,,
MWP1G333920-000100S,,333.92,-0.01,0.32,,,,0.16,,
MWP1G334220-002900S,,334.22,-0.29,0.36,,,,0.16,,
MWP1G334930-003100S,,334.93,-0.31,0.42,,,,0.16,,
MWP1G335510-004400S,,335.51,-0.44,0.32,,,,0.16,,
MWP1G335730-005700S,,335.73,-0.57,0.36,,,,0.16,,
MWP1G335950000300S,,335.95,0.03,0.45,,,,0.16,,
MWP1G338960-000400S,,338.96,-0.04,0.39,,,,0.16,,
MWP1G339260003600S,,339.26,0.36,0.32,,,,0.16,,
MWP1G340820-005300S,,340.82,-0.53,0.38,,,,0.16,,
MWP1G342830-000300S,,342.83,-0.03,0.53,,,,0.16,,
MWP1G345500-008600S,S13,345.5,-0.86,0.42,,,,0.16,,
MWP1G348310-003000S,,348.31,-0.3,0.37,,,,0.16,,
MWP1G348830001000S,,348.83,0.1,0.37,,,,0.16,,
MWP1G348880-001700S,,348.88,-0.17,0.44,,,,0.16,,
MWP1G349210000700S,,349.21,0.07,0.36,,,,0.16,,
MWP1G350020004300S,,350.02,0.43,0.54,,,,0.16,,
MWP1G353110-001000S,,353.11,-0.1,0.32,,,,0.16,,
MWP1G355660-000600S,,355.66,-0.06,0.44,,,,0.16,,
MWP1G357240-000900S,,357.24,-0.09,0.34,,,,0.16,,
MWP1G358640-004800S,,358.64,-0.48,0.52,,,,0.16,,
MWP1G359280-000400S,,359.28,-0.04,0.5,,,,0.16,,
MWP1G000530001700S,,0.53,0.17,0.39,,,,0.15,,
MWP1G002740-000800S,,2.74,-0.08,0.36,,,,0.15,,
MWP1G003650000900S,,3.65,0.09,0.41,,,,0.15,,
MWP1G003740-000800S,,3.74,-0.08,0.34,,,,0.15,,
MWP1G007030007500S,,7.03,0.75,0.41,,,,0.15,,
MWP1G007130-002000S,,7.13,-0.2,0.32,,,,0.15,,
MWP1G007520004100S,,7.52,0.41,0.4,,,,0.15,,
MWP1G010160-002300S,,10.16,-0.23,0.47,,,,0.15,,
MWP1G010630-003400S,,10.63,-0.34,0.43,,,,0.15,,
MWP1G011740-002300S,,11.74,-0.23,0.58,,,,0.15,,
MWP1G016310-004800S,,16.31,-0.48,0.41,,,,0.15,,
MWP1G016590-004600S,N18,16.59,-0.46,0.35,,,,0.15,,
MWP1G017290-002000S,,17.29,-0.2,0.39,,,,0.15,,
MWP1G017570-006300S,,17.57,-0.63,0.5,,,,0.15,,
MWP1G018520003100S,,18.52,0.31,0.35,,,,0.15,,
MWP1G018580003400S,,18.58,0.34,0.64,,,,0.15,,
MWP1G019060005700S,,19.06,0.57,0.39,,,,0.15,,
MWP1G019520000800S,,19.52,0.08,0.66,,,,0.15,,
MWP1G021500-001600S,,21.5,-0.16,0.37,,,,0.15,,
MWP1G024150001600S,,24.15,0.16,0.34,,,,0.15,,
MWP1G024370002700S,,24.37,0.27,0.35,,,,0.15,,
MWP1G026550-002900S,,26.55,-0.29,0.41,,,,0.15,,
MWP1G027920-000300S,,27.92,-0.03,0.39,,,,0.15,,
MWP1G030030001100S,,30.03,0.11,0.54,,,,0.15,,
MWP1G030070001000S,,30.07,0.1,0.47,,,,0.15,,
MWP1G030780002300S,,30.78,0.23,0.52,,,,0.15,,
MWP1G031100001300S,,31.1,0.13,0.35,,,,0.15,,
MWP1G031570-002700S,,31.57,-0.27,0.41,,,,0.15,,
MWP1G032070-000900S,,32.07,-0.09,0.46,,,,0.15,,
MWP1G032420000800S,,32.42,0.08,0.36,,,,0.15,,
MWP1G032460002300S,,32.46,0.23,0.32,,,,0.15,,
MWP1G032750002200S,,32.75,0.22,0.35,,,,0.15,,
MWP1G033260000700S,,33.26,0.07,0.49,,,,0.15,,
MWP1G033630-000100S,,33.63,-0.01,0.45,,,,0.15,,
MWP1G034960003100S,,34.96,0.31,0.33,,,,0.15,,
MWP1G037700-003400S,,37.7,-0.34,0.37,,,,0.15,,
MWP1G037860-006000S,,37.86,-0.6,0.41,,,,0.15,,
MWP1G038270006200S,,38.27,0.62,0.43,,,,0.15,,
MWP1G038530002300S,N71,38.53,0.23,0.34,,,,0.15,,
MWP1G038600008100S,,38.6,0.81,0.42,,,,0.15,,
MWP1G039670-001600S,,39.67,-0.16,0.64,,,,0.15,,
MWP1G041260002200S,,41.26,0.22,0.63,,,,0.15,,
MWP1G041880004900S,,41.88,0.49,0.51,,,,0.15,,
MWP1G042400-003500S,,42.4,-0.35,0.56,,,,0.15,,
MWP1G043160-000700S,,43.16,-0.07,0.47,,,,0.15,,
MWP1G045540-004200S,,45.54,-0.42,0.33,,,,0.15,,
MWP1G046240-006800S,,46.24,-0.68,0.4,,,,0.15,,
MWP1G046740000000S,,46.74,0.0,0.47,,,,0.15,,
MWP1G048640006100S,,48.64,0.61,0.48,,,,0.15,,
MWP1G051010005200S,N107,51.01,0.52,0.34,,,,0.15,,
MWP1G053040002700S,,53.04,0.27,0.37,,,,0.15,,
MWP1G053150002300S,,53.15,0.23,0.39,,,,0.15,,
MWP1G296320-007200S,,296.32,-0.72,0.38,,,,0.15,,
MWP1G300500-001900S,,300.5,-0.19,0.32,,,,0.15,,
MWP1G303540-007100S,,303.54,-0.71,0.44,,,,0.15,,
MWP1G304090004300S,,304.09,0.43,0.62,,,,0.15,,
MWP1G306340-003200S,,306.34,-0.32,0.39,,,,0.15,,
